행정동_코드,지역명,2023,2024,2025,3년_증감,총_상주인구_수,총_직장_인구_수,총_유동인구_수,10인_이상_가구_수,1인_가구_수,2인_가구_수,3인_가구_수,4인_가구_수,5인_가구_수,6인_가구_수,7인_가구_수,8인_가구_수,9인_가구_수,총_가구_수,1인_가구_비중,직장인구_상주인구_비,유동인구_상주인구_비,학원_매출,학원_매출_비중,상권특성,경쟁수준,활동인구,활동인구_대비_편의점
11530595,구로구 가리봉동,5,5,5,0,8713,577.0,3116192,1.0,4457.0,1011.0,394.0,180.0,31.0,7.0,2.0,1.0,0.0,6084.0,0.732577251808021,0.06622288534373924,357.6485711006542,3696906.0,0.00024057289813209703,1인가구형,중간,9290.0,0.5382131324004306
11530720,구로구 고척1동,5,5,4,-1,26314,2091.0,4574346,2.0,3998.0,3184.0,2426.0,1633.0,312.0,57.0,10.0,2.0,1.0,11625.0,0.34391397849462363,0.07946340351143878,173.83696891388615,1486160282.0,0.02604835572508287,주거형,중간,28405.0,0.1408202781200493
11530730,구로구 고척2동,3,4,4,1,25749,1601.0,5097723,1.0,4248.0,2975.0,2124.0,1539.0,327.0,71.0,17.0,1.0,0.0,11303.0,0.375829425816155,0.06217717192900695,197.97751368985203,1320628665.0,0.04358234533339563,주거형,중간,27350.0,0.14625228519195613
11530740,구로구 개봉1동,6,7,7,1,33122,5014.0,7562772,1.0,5748.0,4254.0,2929.0,1828.0,414.0,87.0,28.0,4.0,0.0,15293.0,0.37585823579415417,0.15137974759978262,228.33077712698508,299503953.0,0.010268971606772424,주거형,중간,38136.0,0.18355359765051393
11530750,구로구 개봉2동,4,4,4,0,29724,7366.0,3645289,1.0,4037.0,3661.0,2705.0,1725.0,390.0,102.0,29.0,8.0,3.0,12661.0,0.3188531711555169,0.24781321491051003,122.637902032028,1008189979.0,0.03482647556009073,주거형,중간,37090.0,0.10784578053383662
11530760,구로구 개봉3동,0,0,0,0,19544,2665.0,4465832,0.0,2974.0,2665.0,1656.0,979.0,227.0,46.0,11.0,3.0,0.0,8561.0,0.34738932367714054,0.13635898485468687,228.50143266475644,1289825293.0,0.07115773690873048,주거형,중간,22209.0,0.0
11530770,구로구 오류1동,7,10,8,1,22559,3372.0,4142141,1.0,7594.0,2745.0,1530.0,865.0,215.0,47.0,15.0,6.0,0.0,13018.0,0.5833461361192196,0.14947471075845561,183.6136796843832,696822635.0,0.01950655389453312,1인가구형,고밀·경쟁 지속,25931.0,0.3085110485519263
11530780,구로구 오류2동,5,9,8,3,37281,1024.0,4889147,3.0,5284.0,4354.0,2974.0,2244.0,580.0,120.0,27.0,9.0,1.0,15596.0,0.33880482174916643,0.02746707438105201,131.14312920790752,1710065958.0,0.07801060707987749,학원·교육형,고밀·경쟁 지속,38305.0,0.20885001957968932
11530790,구로구 수궁동,7,7,8,1,22707,1732.0,1658436,0.0,3562.0,2917.0,1836.0,1183.0,315.0,74.0,15.0,9.0,0.0,9911.0,0.35939864796690546,0.07627603822609767,73.03633240850839,939908222.0,0.07333192994354473,학원·교육형,고밀·경쟁 지속,24439.0,0.3273456360734891
11530800,구로구 항동,2,2,2,0,16335,,970623,0.0,1627.0,1418.0,1464.0,1318.0,301.0,39.0,8.0,3.0,0.0,6178.0,0.2633538361929427,,59.4198347107438,12603938.0,0.13919848973975962,학원·교육형,중간,16335.0,0.12243648607284971
11545510,금천구 가산동,26,25,26,0,24622,106107.0,4748262,1.0,14670.0,2467.0,956.0,521.0,112.0,29.0,7.0,3.0,0.0,18766.0,0.7817329212405414,4.309438713345789,192.8463163024937,384709758.0,0.00046343027807411487,1인가구형,중간,130729.0,0.1988847157095977
11545610,금천구 독산1동,9,9,9,0,45720,10617.0,5228155,3.0,15085.0,5486.0,3235.0,2177.0,462.0,80.0,19.0,3.0,5.0,26555.0,0.568066277537187,0.23221784776902887,114.35159667541558,85042676.0,0.00031949554785260816,1인가구형,중간,56337.0,0.1597529154907077
11545620,금천구 독산2동,4,4,4,0,17737,1291.0,3059371,0.0,4773.0,2379.0,1244.0,701.0,162.0,31.0,4.0,3.0,0.0,9297.0,0.5133914165859955,0.07278570220443141,172.4852568078029,321855686.0,0.015983465586911636,주거형,중간,19028.0,0.21021652301870927
11545630,금천구 독산3동,4,3,2,-2,23433,2738.0,4480108,0.0,6816.0,3079.0,1695.0,836.0,203.0,27.0,11.0,2.0,0.0,12669.0,0.5380061567605967,0.11684376733666198,191.18798275935646,505341447.0,0.013667039142450429,1인가구형,저밀·상대적 여유,26171.0,0.0764204654006343
11545640,금천구 독산4동,2,2,2,0,14511,1147.0,3697507,0.0,3714.0,1833.0,1069.0,578.0,130.0,34.0,4.0,4.0,1.0,7367.0,0.5041400841590878,0.07904348425332507,254.8071807594239,377107993.0,0.02256252763643516,주거형,중간,15658.0,0.12773023374632778
11545670,금천구 시흥1동,5,6,3,-2,32115,4641.0,5294857,2.0,8107.0,3934.0,2392.0,1503.0,312.0,55.0,21.0,3.0,2.0,16331.0,0.4964178556120262,0.1445119103222793,164.87177331465048,2727133966.0,0.029332764368530297,주거형,중간,36756.0,0.08161932745674176
11545680,금천구 시흥2동,0,3,3,3,20564,1037.0,1431625,1.0,2368.0,2251.0,1716.0,1373.0,338.0,71.0,23.0,5.0,3.0,8149.0,0.29058780218431707,0.05042793230888932,69.61802178564481,964535598.0,0.22754477898756947,학원·교육형,중간,21601.0,0.13888245914540992
11545690,금천구 시흥3동,2,1,0,-2,10153,1939.0,1264712,0.0,1747.0,1368.0,876.0,525.0,119.0,22.0,5.0,1.0,0.0,4663.0,0.37465151190220886,0.1909780360484586,124.56535014281494,86055676.0,0.00820696836467117,주거형,저밀·상대적 여유,12092.0,0.0
11545700,금천구 시흥4동,1,1,1,0,19366,1105.0,2078385,0.0,3564.0,2525.0,1520.0,934.0,200.0,52.0,14.0,4.0,0.0,8813.0,0.40440258708725746,0.057058762780130126,107.32133636269751,303883045.0,0.025280547780781204,주거형,중간,20471.0,0.04884959210590592
11545710,금천구 시흥5동,3,2,2,-1,18167,961.0,3363888,1.0,4267.0,2359.0,1385.0,732.0,174.0,32.0,10.0,2.0,0.0,8962.0,0.4761214014728855,0.05289811196124842,185.1647492706556,470028632.0,0.015080398332622388,주거형,저밀·상대적 여유,19128.0,0.10455876202425762
11560515,영등포구 영등포본동,10,11,11,1,20784,3360.0,6579464,2.0,5055.0,2297.0,1613.0,1076.0,222.0,46.0,11.0,1.0,0.0,10323.0,0.48968323161871546,0.16166281755196305,316.56389530408006,390891762.0,0.0060160329880481105,주거형,고밀·경쟁 지속,24144.0,0.45559973492379063
11560535,영등포구 영등포동,16,13,12,-4,29839,14034.0,11148410,0.0,17120.0,2933.0,1338.0,809.0,136.0,30.0,7.0,1.0,1.0,22375.0,0.7651396648044693,0.4703240725225376,373.618753979691,121991557.0,0.0004455673429376595,1인가구형,고밀·경쟁 완화,43873.0,0.2735167415038862
11560540,영등포구 여의동,38,40,39,1,33346,250897.0,6337211,2.0,4505.0,3541.0,3093.0,2365.0,499.0,139.0,38.0,11.0,4.0,14197.0,0.3173205606818342,7.524050860672944,190.04411323696996,6681090236.0,0.018826123856705488,오피스형,고밀·경쟁 지속,284243.0,0.1372065451040131
11560550,영등포구 당산1동,11,14,13,2,20951,8973.0,6942751,1.0,6754.0,2635.0,1407.0,892.0,162.0,46.0,17.0,3.0,0.0,11917.0,0.5667533775279013,0.42828504605985396,331.3804114362083,242970786.0,0.00207715822988292,1인가구형,고밀·경쟁 지속,29924.0,0.4344338992113354
11560560,영등포구 당산2동,11,9,10,-1,36667,15502.0,9272229,3.0,10235.0,3338.0,2739.0,2084.0,404.0,93.0,24.0,6.0,0.0,18926.0,0.5407904470041213,0.4227779747456841,252.87667384841956,1369094294.0,0.023591136835817806,1인가구형,고밀·경쟁 완화,52169.0,0.19168471697751538
11560585,영등포구 도림동,5,3,4,-1,17562,517.0,5369227,0.0,5476.0,2316.0,1220.0,692.0,158.0,32.0,10.0,1.0,1.0,9906.0,0.5527962850797496,0.02943856052841362,305.7298143719394,1139951528.0,0.07863002302457534,학원·교육형,중간,18079.0,0.22125117539686928
11560605,영등포구 문래동,7,13,11,4,32022,65200.0,8882689,3.0,4035.0,3211.0,2902.0,2289.0,423.0,89.0,22.0,13.0,0.0,12987.0,0.3106953106953107,2.036100181125476,277.3933233402036,2555258764.0,0.01797512288265627,오피스형,고밀·경쟁 지속,97222.0,0.11314311575569315
11560610,영등포구 양평1동,9,8,9,0,18114,9722.0,4532731,0.0,5537.0,2182.0,1336.0,798.0,160.0,35.0,11.0,0.0,3.0,10062.0,0.5502882130789107,0.5367119355194877,250.23357623937287,275107097.0,0.009942396356872898,1인가구형,중간,27836.0,0.32332231642477366
11560620,영등포구 양평2동,10,9,11,1,22288,14874.0,4447422,0.0,5441.0,2569.0,1800.0,1271.0,214.0,47.0,10.0,1.0,1.0,11354.0,0.479214373788973,0.6673546302943287,199.54334170854273,993944598.0,0.013147546592234854,오피스형,고밀·경쟁 지속,37162.0,0.2960012916419999
11560630,영등포구 신길1동,7,10,8,1,19314,1933.0,5574870,0.0,7501.0,2094.0,1164.0,714.0,147.0,23.0,4.0,0.0,1.0,11648.0,0.6439732142857143,0.10008284146215181,288.6439888164026,768545662.0,0.024864799724105602,1인가구형,고밀·경쟁 지속,21247.0,0.37652374452863935
11560650,영등포구 신길3동,4,4,4,0,15950,382.0,6167849,0.0,3348.0,1969.0,1361.0,908.0,161.0,28.0,4.0,1.0,0.0,7780.0,0.4303341902313625,0.023949843260188088,386.69899686520375,867136520.0,0.03731792108844818,유동 중심형,중간,16332.0,0.24491795248591722
11560660,영등포구 신길4동,2,4,3,1,10315,703.0,2610643,0.0,2418.0,1428.0,1021.0,653.0,137.0,22.0,3.0,4.0,1.0,5687.0,0.4251802356251099,0.06815317498788173,253.09190499272904,297094481.0,0.02727393705007736,주거형,중간,11018.0,0.2722817208204756
11560670,영등포구 신길5동,0,2,2,2,9947,626.0,2984586,3.0,1868.0,1127.0,769.0,527.0,119.0,24.0,7.0,1.0,0.0,4445.0,0.42024746906636673,0.06293354780335779,300.048858952448,1171201823.0,0.07996402109951492,학원·교육형,저밀·성장,10573.0,0.1891610706516599
11560680,영등포구 신길6동,7,7,4,-3,19493,2010.0,5716384,3.0,4553.0,2180.0,1299.0,895.0,184.0,42.0,7.0,4.0,2.0,9169.0,0.49656451085178316,0.10311393833683886,293.253167803827,3082308981.0,0.08887226574566834,학원·교육형,중간,21503.0,0.1860205552713575
11560690,영등포구 신길7동,5,4,4,-1,19779,2276.0,3671364,0.0,2208.0,2026.0,1740.0,1505.0,300.0,42.0,18.0,2.0,0.0,7841.0,0.2815967351103176,0.11507154052277668,185.6192931897467,692215516.0,0.0726462030077001,학원·교육형,중간,22055.0,0.18136476989344819
11560700,영등포구 대림1동,2,2,2,0,13711,1366.0,4170592,1.0,3189.0,1770.0,1029.0,617.0,128.0,27.0,9.0,1.0,0.0,6771.0,0.47097917589720867,0.09962803588359712,304.1785427758734,172977291.0,0.005978763932435733,주거형,중간,15077.0,0.13265238442661006
11560710,영등포구 대림2동,9,6,5,-4,11730,3597.0,4567025,0.0,3984.0,1632.0,732.0,328.0,89.0,24.0,8.0,1.0,3.0,6801.0,0.5857962064402293,0.30664961636828647,389.345694799659,193101729.0,0.004984975801465477,1인가구형,중간,15327.0,0.32622170026750175
11560720,영등포구 대림3동,8,12,11,3,21488,4260.0,6507885,1.0,4376.0,2804.0,1723.0,1010.0,242.0,46.0,14.0,1.0,1.0,10218.0,0.42826384811117635,0.19825018615040954,302.86136448250187,1685452336.0,0.014705514508754975,주거형,고밀·경쟁 지속,25748.0,0.4272176479726581
11590510,동작구 노량진1동,6,5,5,-1,32005,2833.0,6164302,2.0,10237.0,3555.0,2286.0,1511.0,354.0,85.0,16.0,5.0,2.0,18053.0,0.5670525674403146,0.08851741915325731,192.6043430713951,2342641845.0,0.006374680016588219,1인가구형,중간,34838.0,0.14352144210345025
11590520,동작구 노량진2동,1,1,1,0,10181,4249.0,2753677,0.0,4066.0,868.0,337.0,175.0,37.0,7.0,6.0,0.0,0.0,5496.0,0.7398107714701602,0.4173460367350948,270.472154012376,8598897739.0,0.009227724634339218,1인가구형,중간,14430.0,0.0693000693000693
11590530,동작구 상도1동,11,10,10,-1,44464,3543.0,7813248,3.0,12231.0,4389.0,3341.0,2435.0,443.0,79.0,28.0,5.0,1.0,22955.0,0.5328250925724243,0.07968243972652034,175.7207628643397,4226055482.0,0.07081348811097014,주거형,고밀·경쟁 완화,48007.0,0.20830295581894306
11590540,동작구 상도2동,6,5,4,-2,27084,1012.0,4840103,1.0,5024.0,2827.0,2312.0,1775.0,325.0,73.0,8.0,4.0,0.0,12349.0,0.4068345615029557,0.03736523408654556,178.707096440703,2225319091.0,0.08464067460622748,학원·교육형,중간,28096.0,0.14236902050113895
11590550,동작구 상도3동,3,3,3,0,23844,994.0,4609530,1.0,6186.0,2798.0,1781.0,1128.0,241.0,66.0,9.0,1.0,2.0,12213.0,0.5065094571358388,0.041687636302633786,193.3203321590337,76427782.0,0.001563086258050189,주거형,중간,24838.0,0.1207826717126983
11590560,동작구 상도4동,0,0,1,1,27609,940.0,5457795,3.0,7114.0,3483.0,2330.0,1434.0,299.0,56.0,12.0,2.0,0.0,14733.0,0.48286160320369237,0.03404686877467492,197.68173421710313,805326950.0,0.03876090509066578,주거형,저밀·성장,28549.0,0.03502749658481909
11590605,동작구 흑석동,9,8,7,-2,29907,91.0,5620853,3.0,4621.0,3000.0,2807.0,2043.0,395.0,74.0,19.0,4.0,2.0,12968.0,0.35633867982726714,0.0030427659076470394,187.94439428896246,1667746608.0,0.033344187436408775,주거형,중간,29998.0,0.23334888992599506
11590620,동작구 사당1동,4,4,3,-1,22415,3853.0,6430891,1.0,9018.0,2693.0,1315.0,706.0,140.0,27.0,10.0,2.0,1.0,13913.0,0.6481707755336735,0.17189382110194065,286.9012268570154,1372016338.0,0.02123602137713798,1인가구형,중간,26268.0,0.11420740063956145
11590630,동작구 사당2동,6,5,5,-1,27151,1640.0,7211700,0.0,4549.0,3378.0,2478.0,1607.0,359.0,88.0,22.0,3.0,1.0,12485.0,0.3643572286744093,0.06040293175205333,265.61452616846526,2203493986.0,0.027489725011561345,주거형,중간,28791.0,0.17366538154284325
11590640,동작구 사당3동,1,1,1,0,23686,1114.0,5263167,0.0,3873.0,2620.0,2032.0,1465.0,257.0,82.0,27.0,5.0,2.0,10363.0,0.37373347486249153,0.04703200202651355,222.20581778265642,746283927.0,0.05169960547920542,주거형,중간,24800.0,0.04032258064516129
11590650,동작구 사당4동,0,0,0,0,13771,892.0,3908432,0.0,3805.0,1694.0,954.0,636.0,133.0,22.0,14.0,5.0,0.0,7263.0,0.5238882004681261,0.06477380001452328,283.81613535690946,439338924.0,0.0191320951244196,주거형,중간,14663.0,0.0
11590651,동작구 사당5동,2,2,2,0,14118,1558.0,3163340,1.0,2846.0,1654.0,1211.0,767.0,141.0,33.0,2.0,1.0,0.0,6656.0,0.42758413461538464,0.11035557444397223,224.06431505879019,791952198.0,0.1533428664202456,학원·교육형,중간,15676.0,0.12758356723653994
11590660,동작구 대방동,8,6,6,-2,35620,7619.0,7469075,2.0,7449.0,3213.0,2587.0,2219.0,476.0,86.0,26.0,5.0,5.0,16068.0,0.46359223300970875,0.2138966872543515,209.68767546322292,9868895010.0,0.17578860023549328,학원·교육형,중간,43239.0,0.13876361617983765
11590670,동작구 신대방1동,2,2,1,-1,23282,3411.0,3681061,0.0,4287.0,2301.0,1849.0,1533.0,332.0,64.0,14.0,7.0,1.0,10388.0,0.4126877165960724,0.14650803195601753,158.10759384932567,113969829.0,0.006390766816819154,주거형,저밀·상대적 여유,26693.0,0.037463005282283746
11590680,동작구 신대방2동,5,5,4,-1,22684,11362.0,5128366,0.0,5320.0,2274.0,1663.0,1277.0,318.0,58.0,17.0,4.0,0.0,10931.0,0.48668923245814655,0.5008816787162758,226.07855757362017,996096740.0,0.02395912074598853,오피스형,중간,34046.0,0.11748810432943665
11620525,관악구 보라매동,4,5,5,1,23092,1644.0,3627463,1.0,7300.0,2885.0,1513.0,915.0,231.0,54.0,18.0,2.0,3.0,12922.0,0.5649280297167621,0.07119348692187771,157.0874328771869,345542724.0,0.014026949918245915,1인가구형,중간,24736.0,0.20213454075032342
11620545,관악구 청림동,1,0,0,-1,14726,512.0,3114488,0.0,2151.0,1789.0,1341.0,866.0,154.0,34.0,10.0,2.0,0.0,6347.0,0.3389002678430755,0.03476843677848703,211.49585766671194,1004712272.0,0.2430655534693185,학원·교육형,저밀·상대적 여유,15238.0,0.0
11620565,관악구 성현동,3,3,3,0,28222,1347.0,4467630,0.0,4550.0,3274.0,2610.0,2003.0,416.0,76.0,15.0,6.0,5.0,12955.0,0.3512157468159012,0.047728722273403724,158.30309687477853,2143289913.0,0.19323140401676633,학원·교육형,중간,29569.0,0.1014576076296121
11620575,관악구 행운동,4,4,5,1,28758,2409.0,7323276,0.0,12421.0,3015.0,1539.0,977.0,213.0,47.0,10.0,2.0,1.0,18225.0,0.6815363511659808,0.08376799499269769,254.65178385145003,418608812.0,0.011131668408317408,1인가구형,중간,31167.0,0.16042609169955402
11620585,관악구 낙성대동,6,3,2,-4,17211,5994.0,5828945,0.0,9513.0,1575.0,735.0,451.0,113.0,36.0,9.0,1.0,0.0,12433.0,0.7651411565993727,0.34826564406484223,338.6755563302539,182657617.0,0.0036408654201537027,1인가구형,저밀·상대적 여유,23205.0,0.08618832148243913
11620595,관악구 청룡동,7,6,6,-1,35627,5147.0,10714058,1.0,18257.0,3233.0,1698.0,1119.0,222.0,49.0,12.0,5.0,1.0,24597.0,0.7422449892263284,0.1444690824374772,300.728604709911,628745911.0,0.008811763604840147,1인가구형,중간,40774.0,0.14715259724334134
11620605,관악구 은천동,4,4,4,0,32359,1371.0,8324370,1.0,7886.0,3716.0,2249.0,1705.0,356.0,88.0,24.0,2.0,1.0,16028.0,0.4920139755428001,0.04236842918507989,257.2505330819865,1286897717.0,0.03323807198393141,주거형,중간,33730.0,0.11858879335902757
11620615,관악구 중앙동,5,5,6,1,15126,1301.0,5027349,1.0,7761.0,1574.0,669.0,406.0,89.0,19.0,7.0,0.0,1.0,10527.0,0.737247078939869,0.08601084225836308,332.3647362157874,1456447541.0,0.03877137117901231,1인가구형,중간,16427.0,0.3652523284835941
11620625,관악구 인헌동,8,5,6,-2,25385,1623.0,5816345,1.0,9351.0,2865.0,1488.0,963.0,226.0,39.0,15.0,4.0,0.0,14952.0,0.6254012841091493,0.06393539491825881,229.12527082922986,567993940.0,0.014106666222921845,1인가구형,중간,27008.0,0.22215639810426538
11620630,관악구 남현동,5,5,5,0,17668,3701.0,4081838,1.0,5714.0,2024.0,1142.0,714.0,151.0,48.0,9.0,3.0,2.0,9808.0,0.5825856443719413,0.20947475662214174,231.02999773601994,346343243.0,0.011873724608150409,1인가구형,중간,21369.0,0.23398380832046423
11620645,관악구 서원동,5,7,6,1,22908,2303.0,5052650,0.0,10982.0,2608.0,1108.0,577.0,137.0,34.0,7.0,3.0,0.0,15456.0,0.7105331262939959,0.10053256504277981,220.56268552470752,413009361.0,0.0072222773561818185,1인가구형,중간,25211.0,0.2379913529808417
11620655,관악구 신원동,2,2,2,0,17484,398.0,5811278,0.0,7704.0,2101.0,854.0,504.0,99.0,33.0,2.0,1.0,0.0,11298.0,0.6818906001062135,0.022763669640814457,332.37691603752,196775627.0,0.009027733523112407,1인가구형,중간,17882.0,0.11184431271669835
11620665,관악구 서림동,7,8,7,0,23319,1424.0,4937272,0.0,11142.0,2446.0,1167.0,685.0,173.0,35.0,9.0,5.0,1.0,15663.0,0.7113579773989657,0.061066083451262916,211.72743256571894,738176534.0,0.0522843429942565,1인가구형,중간,24743.0,0.282908297296205
11620685,관악구 신사동,6,5,5,-1,21969,3137.0,7229670,0.0,10426.0,2317.0,1136.0,638.0,140.0,39.0,6.0,2.0,0.0,14704.0,0.7090587595212187,0.1427921161636852,329.0850744230507,962065335.0,0.032911141208495934,1인가구형,중간,25106.0,0.1991555803393611
11620695,관악구 신림동,6,6,4,-2,22622,1310.0,9705273,0.0,16867.0,1785.0,453.0,236.0,59.0,11.0,0.0,1.0,0.0,19412.0,0.8688955285390481,0.0579082309256476,429.0192290690478,251855130.0,0.004090664223850386,1인가구형,중간,23932.0,0.16714023065351832
11620715,관악구 난향동,0,2,0,0,14726,344.0,1364163,1.0,2006.0,1628.0,1232.0,955.0,230.0,53.0,16.0,6.0,2.0,6129.0,0.32729645945504976,0.023360043460545973,92.63635746299063,419167638.0,0.10879904078599621,학원·교육형,중간,15070.0,0.0
11620725,관악구 조원동,3,3,4,1,19598,2688.0,7951028,0.0,8347.0,2279.0,1146.0,656.0,116.0,30.0,3.0,4.0,0.0,12581.0,0.6634607741832923,0.13715685274007552,405.7060924584141,312389189.0,0.0045887648363657565,1인가구형,중간,22286.0,0.17948487839899488
11620735,관악구 대학동,10,8,7,-3,24237,590.0,6255851,0.0,14347.0,2016.0,1036.0,567.0,148.0,26.0,3.0,0.0,0.0,18143.0,0.79077330099763,0.024342946734331808,258.11160622189215,490365689.0,0.017341116737715535,1인가구형,중간,24827.0,0.2819511016232328
11620745,관악구 삼성동,0,0,0,0,19970,880.0,6766414,2.0,4150.0,2752.0,1633.0,960.0,247.0,53.0,4.0,3.0,2.0,9806.0,0.4232102794207628,0.04406609914872309,338.8289434151227,237713262.0,0.01956053502930079,유동 중심형,중간,20850.0,0.0
11620765,관악구 미성동,3,3,5,2,29526,2895.0,5242856,1.0,6380.0,3449.0,2268.0,1499.0,360.0,70.0,20.0,3.0,0.0,14050.0,0.45409252669039146,0.09804917699654542,177.5674320937479,1645846726.0,0.0620886042597618,주거형,중간,32421.0,0.1542210295795935
11620775,관악구 난곡동,7,9,5,-2,25257,981.0,5533851,0.0,6307.0,3186.0,1855.0,1097.0,223.0,57.0,14.0,3.0,0.0,12742.0,0.49497724062156645,0.038840717424872315,219.10167478322842,710245751.0,0.03387188533141798,주거형,중간,26238.0,0.19056330512996417
11650510,서초구 서초1동,6,6,6,0,20154,47656.0,7451292,0.0,4424.0,1932.0,1516.0,1230.0,285.0,90.0,21.0,13.0,1.0,9512.0,0.46509671993271656,2.36459263669743,369.71777314676984,2134579719.0,0.032017234552673454,오피스형,중간,67810.0,0.08848252470137147
11650520,서초구 서초2동,9,8,9,0,24636,66239.0,6961783,0.0,5099.0,2178.0,2000.0,1676.0,355.0,84.0,25.0,7.0,3.0,11427.0,0.44622385578016976,2.6887075823997404,282.58576879363534,8610592852.0,0.0620420672626107,오피스형,중간,90875.0,0.09903713892709766
11650530,서초구 서초3동,19,22,21,2,31862,51852.0,12120750,2.0,7529.0,3120.0,2373.0,1902.0,456.0,126.0,44.0,11.0,9.0,15572.0,0.4834960184947341,1.627393132885569,380.4139727575168,5971736220.0,0.02868705449961038,오피스형,고밀·경쟁 지속,83714.0,0.2508540984781518
11650531,서초구 서초4동,13,12,12,-1,30281,40288.0,6412189,5.0,2228.0,2047.0,2778.0,2881.0,552.0,103.0,32.0,10.0,6.0,10642.0,0.20935914301822967,1.3304712526006406,211.75618374558303,5338226821.0,0.02670235432173557,오피스형,고밀·경쟁 완화,70569.0,0.17004633762700336
11650540,서초구 잠원동,5,7,6,1,26800,14890.0,7130136,3.0,3876.0,2745.0,3309.0,2938.0,532.0,126.0,25.0,10.0,3.0,13567.0,0.28569322621065824,0.5555970149253732,266.04985074626865,6537944509.0,0.07731032676064535,학원·교육형,중간,41690.0,0.14391940513312546
11650550,서초구 반포본동,2,2,2,0,117,5670.0,505033,0.0,50.0,20.0,16.0,14.0,3.0,0.0,1.0,0.0,0.0,104.0,0.4807692307692308,48.46153846153846,4316.521367521367,0.0,0.0,오피스형,중간,5787.0,0.3456022118541559
11650560,서초구 반포1동,3,3,3,0,33740,8508.0,6731830,1.0,6028.0,2399.0,2649.0,2687.0,530.0,127.0,28.0,10.0,4.0,14463.0,0.41678766507640186,0.25216360403082394,199.5207468879668,5370571248.0,0.07150075559566217,학원·교육형,중간,42248.0,0.07100927854572997
11650570,서초구 반포2동,3,3,3,0,23322,4018.0,1854981,2.0,1001.0,1757.0,2382.0,2582.0,644.0,149.0,30.0,10.0,3.0,8560.0,0.1169392523364486,0.17228368064488467,79.53781836892205,11774863762.0,0.42773246528412673,학원·교육형,중간,27340.0,0.1097293343087052
11650580,서초구 반포3동,2,2,2,0,23761,3009.0,3343985,0.0,1306.0,1821.0,2303.0,2272.0,384.0,91.0,25.0,2.0,3.0,8207.0,0.15913244791032047,0.12663608433988469,140.73418627162155,19996258900.0,0.19401708560040165,학원·교육형,중간,26770.0,0.07471049682480388
11650581,서초구 반포4동,10,8,7,-3,18474,49942.0,5249392,2.0,1760.0,1618.0,1766.0,1389.0,309.0,94.0,22.0,10.0,6.0,6976.0,0.25229357798165136,2.703366894013208,284.1502652376313,38681099131.0,0.35272152676905116,학원·교육형,중간,68416.0,0.1023152478952292
11650590,서초구 방배본동,6,5,4,-2,20401,20669.0,4513220,2.0,2386.0,1716.0,1655.0,1570.0,372.0,113.0,37.0,7.0,4.0,7862.0,0.30348511829051134,1.0131366109504436,221.2254301259742,8038723366.0,0.15745637626091175,학원·교육형,중간,41070.0,0.09739469198928659
11650600,서초구 방배1동,5,4,4,-1,16479,17162.0,4382975,1.0,3067.0,1838.0,1271.0,1006.0,222.0,62.0,17.0,7.0,3.0,7494.0,0.40926074192687484,1.0414466897263184,265.97336003398266,6550576361.0,0.08478380099380046,학원·교육형,중간,33641.0,0.11890252965131834
11650610,서초구 방배2동,8,9,9,1,18010,15603.0,4414785,2.0,2854.0,2008.0,1435.0,1106.0,251.0,63.0,21.0,3.0,0.0,7743.0,0.3685909854061733,0.8663520266518601,245.12965019433648,1220518499.0,0.023140709285301788,오피스형,고밀·경쟁 지속,33613.0,0.26775354773450744
11650620,서초구 방배3동,5,5,5,0,15757,13530.0,3408265,1.0,1250.0,1469.0,1504.0,1171.0,290.0,74.0,24.0,2.0,5.0,5790.0,0.2158894645941278,0.8586659897188551,216.30164371390492,1087755829.0,0.04328848947606451,오피스형,중간,29287.0,0.17072421210776112
11650621,서초구 방배4동,6,6,4,-2,22754,16097.0,6684013,2.0,3530.0,2290.0,1946.0,1750.0,409.0,98.0,18.0,8.0,3.0,10054.0,0.35110403819375374,0.7074360551990859,293.7511206820779,2181203009.0,0.031950862847062875,오피스형,중간,38851.0,0.10295745283261692
11650651,서초구 양재1동,15,8,10,-5,41970,24087.0,8533228,4.0,6248.0,4403.0,3323.0,2545.0,753.0,183.0,48.0,19.0,2.0,17528.0,0.3564582382473756,0.5739099356683345,203.3173218965928,3210099381.0,0.02782666707746467,오피스형,고밀·경쟁 완화,66057.0,0.15138441043341355
11650652,서초구 양재2동,15,13,10,-5,21157,33724.0,5553412,0.0,5870.0,2275.0,1462.0,1049.0,248.0,56.0,13.0,6.0,1.0,10980.0,0.5346083788706739,1.5939878054544596,262.48579666304295,1200479240.0,0.008808041907060443,1인가구형,고밀·경쟁 완화,54881.0,0.1822124232430167
11650660,서초구 내곡동,5,5,4,-1,17000,1371.0,2082697,4.0,2205.0,1960.0,1452.0,1030.0,280.0,64.0,25.0,2.0,3.0,7025.0,0.31387900355871884,0.0806470588235294,122.51158823529411,195219121.0,0.03205400934756392,주거형,중간,18371.0,0.21773447281040773
11680510,강남구 신사동,9,8,10,1,15436,27674.0,6388755,0.0,2444.0,1502.0,1228.0,1017.0,248.0,69.0,15.0,13.0,2.0,6538.0,0.3738146222086265,1.79282197460482,413.8866934438974,12955719571.0,0.04643209179297159,오피스형,고밀·경쟁 지속,43110.0,0.2319647413593134
